seed,method,pair,dist1,dist2,dcor
0,Cholesky,j-r,j,r,0.06786300110943788
0,Cholesky,k-l,k,l,0.04989274125935397
0,Cholesky,k-m,k,m,0.04250796905592126
0,Cholesky,k-n,k,n,0.04888480882358879
0,Cholesky,k-o,k,o,0.07114084763924688
0,Cholesky,k-p,k,p,0.048871870609736315
0,Cholesky,k-q,k,q,0.054601215334534665
0,Cholesky,k-r,k,r,0.05189684297608832
0,Cholesky,l-m,l,m,0.04967457903233193
0,Cholesky,l-n,l,n,0.06914093880934312
0,Cholesky,l-o,l,o,0.04733357139357832
0,Cholesky,l-p,l,p,0.0594167376661583
0,Cholesky,l-q,l,q,0.04908794227957752
0,Cholesky,l-r,l,r,0.05389559070842045
0,Cholesky,m-n,m,n,0.05152355228680669
0,Cholesky,m-o,m,o,0.05117391304601842
0,Cholesky,m-p,m,p,0.04028722657477061
0,Cholesky,m-q,m,q,0.04109212788033732
0,Cholesky,m-r,m,r,0.05388093984936616
0,Cholesky,n-o,n,o,0.06975190973993561
0,Cholesky,n-p,n,p,0.04947331416153208
0,Cholesky,n-q,n,q,0.04935858111497548
0,Cholesky,n-r,n,r,0.05856377480687667
0,Cholesky,o-p,o,p,0.051159200526794214
0,Cholesky,o-q,o,q,0.04086604854029252
0,Cholesky,o-r,o,r,0.058376743294112944
0,Cholesky,p-q,p,q,0.04708364726240251
0,Cholesky,p-r,p,r,0.047759132644228305
0,Cholesky,q-r,q,r,0.04421187080068474
0,ZCA-cor,a-b,a,b,0.05747251402470299
0,ZCA-cor,a-c,a,c,0.057785767595790655
0,ZCA-cor,a-d,a,d,0.044307106472266475
0,ZCA-cor,a-e,a,e,0.06135708449667385
0,ZCA-cor,a-f,a,f,0.053623745474185795
0,ZCA-cor,a-g,a,g,0.04977366813086245
0,ZCA-cor,a-h,a,h,0.05050753218852719
0,ZCA-cor,a-i,a,i,0.04111145856754389
0,ZCA-cor,a-j,a,j,0.0696543599294251
0,ZCA-cor,a-k,a,k,0.06581153637372907
0,ZCA-cor,a-l,a,l,0.05094088186113447
0,ZCA-cor,a-m,a,m,0.04746788411937266
0,ZCA-cor,a-n,a,n,0.05975283291005697
0,ZCA-cor,a-o,a,o,0.05645594825323002
0,ZCA-cor,a-p,a,p,0.044214043185058026
0,ZCA-cor,a-q,a,q,0.04423147850065825
0,ZCA-cor,a-r,a,r,0.07069350116930251
0,ZCA-cor,b-c,b,c,0.04008453059179413
0,ZCA-cor,b-d,b,d,0.043233868041114246
0,ZCA-cor,b-e,b,e,0.04727260484077607
0,ZCA-cor,b-f,b,f,0.051673079028804136
0,ZCA-cor,b-g,b,g,0.05006922363012723
0,ZCA-cor,b-h,b,h,0.040988918620609084
0,ZCA-cor,b-i,b,i,0.05227692032824881
0,ZCA-cor,b-j,b,j,0.05726292742999391
0,ZCA-cor,b-k,b,k,0.03933172470024598
0,ZCA-cor,b-l,b,l,0.05680471346842547
0,ZCA-cor,b-m,b,m,0.046403570173728786
0,ZCA-cor,b-n,b,n,0.04570451911232595
0,ZCA-cor,b-o,b,o,0.06699952233212088
0,ZCA-cor,b-p,b,p,0.052556268690625324
0,ZCA-cor,b-q,b,q,0.04557745624165459
0,ZCA-cor,b-r,b,r,0.04440744150992694
0,ZCA-cor,c-d,c,d,0.0440798815447609
0,ZCA-cor,c-e,c,e,0.05786201926314588
0,ZCA-cor,c-f,c,f,0.04736503503731848
0,ZCA-cor,c-g,c,g,0.044670425967286834
0,ZCA-cor,c-h,c,h,0.067964870781842
0,ZCA-cor,c-i,c,i,0.043578751477029186
0,ZCA-cor,c-j,c,j,0.0456409502979521
0,ZCA-cor,c-k,c,k,0.06482340209702256
0,ZCA-cor,c-l,c,l,0.04775247069948051
0,ZCA-cor,c-m,c,m,0.04780163347597064
0,ZCA-cor,c-n,c,n,0.047635342630644104
0,ZCA-cor,c-o,c,o,0.04598539508081428
0,ZCA-cor,c-p,c,p,0.04362506292919473
0,ZCA-cor,c-q,c,q,0.056114499296138716
0,ZCA-cor,c-r,c,r,0.04292659448460694
0,ZCA-cor,d-e,d,e,0.043965859367709755
0,ZCA-cor,d-f,d,f,0.07787938589893356
0,ZCA-cor,d-g,d,g,0.04783945964391411
0,ZCA-cor,d-h,d,h,0.08004924942357337
0,ZCA-cor,d-i,d,i,0.05976874411959915
0,ZCA-cor,d-j,d,j,0.05822341134387608
0,ZCA-cor,d-k,d,k,0.06326805037999497
0,ZCA-cor,d-l,d,l,0.04787664021806511
0,ZCA-cor,d-m,d,m,0.03843219236117968
0,ZCA-cor,d-n,d,n,0.05325158025599164
0,ZCA-cor,d-o,d,o,0.07146482610367812
0,ZCA-cor,d-p,d,p,0.09048738550724052
0,ZCA-cor,d-q,d,q,0.050783106362007946
0,ZCA-cor,d-r,d,r,0.052379048572056754
0,ZCA-cor,e-f,e,f,0.04286427619779646
0,ZCA-cor,e-g,e,g,0.04437030112467266
0,ZCA-cor,e-h,e,h,0.04534781131201855
0,ZCA-cor,e-i,e,i,0.059088160765731056
0,ZCA-cor,e-j,e,j,0.06676696070737555
0,ZCA-cor,e-k,e,k,0.05781804210010025
0,ZCA-cor,e-l,e,l,0.058710980221358705
0,ZCA-cor,e-m,e,m,0.05555054693651105
0,ZCA-cor,e-n,e,n,0.049723571853786966
0,ZCA-cor,e-o,e,o,0.04562700123886137
0,ZCA-cor,e-p,e,p,0.047606858208820546
0,ZCA-cor,e-q,e,q,0.07039867922493347
0,ZCA-cor,e-r,e,r,0.06673430160182028
0,ZCA-cor,f-g,f,g,0.05000289939012611
0,ZCA-cor,f-h,f,h,0.03230190518118042
0,ZCA-cor,f-i,f,i,0.041631199509585555
0,ZCA-cor,f-j,f,j,0.07677446317073247
0,ZCA-cor,f-k,f,k,0.050118769929121426
0,ZCA-cor,f-l,f,l,0.07172332186634978
0,ZCA-cor,f-m,f,m,0.04923610351298983
0,ZCA-cor,f-n,f,n,0.04949972532575673
0,ZCA-cor,f-o,f,o,0.04614384360102136
0,ZCA-cor,f-p,f,p,0.06182333460249127
0,ZCA-cor,f-q,f,q,0.060770149177357236
0,ZCA-cor,f-r,f,r,0.04985088417380812
0,ZCA-cor,g-h,g,h,0.04247215379561778
0,ZCA-cor,g-i,g,i,0.03533095252772317
0,ZCA-cor,g-j,g,j,0.06904296723091825
0,ZCA-cor,g-k,g,k,0.04832771806347735
0,ZCA-cor,g-l,g,l,0.06361637980563783
0,ZCA-cor,g-m,g,m,0.04679910144683763
0,ZCA-cor,g-n,g,n,0.04711554635974267
0,ZCA-cor,g-o,g,o,0.04839316309279649
0,ZCA-cor,g-p,g,p,0.060356016963768654
0,ZCA-cor,g-q,g,q,0.04240148935792615
0,ZCA-cor,g-r,g,r,0.049984677941817386
0,ZCA-cor,h-i,h,i,0.04096085715532336
0,ZCA-cor,h-j,h,j,0.04512972113871438
0,ZCA-cor,h-k,h,k,0.0546117251282701
0,ZCA-cor,h-l,h,l,0.05774488711797303
0,ZCA-cor,h-m,h,m,0.04124761242304325
0,ZCA-cor,h-n,h,n,0.05024552164525024
0,ZCA-cor,h-o,h,o,0.04933087064648635
0,ZCA-cor,h-p,h,p,0.0507100738384732
0,ZCA-cor,h-q,h,q,0.04884032453016255
0,ZCA-cor,h-r,h,r,0.053779967088190904
0,ZCA-cor,i-j,i,j,0.0524998531111564
0,ZCA-cor,i-k,i,k,0.0559972055972253
0,ZCA-cor,i-l,i,l,0.05871995502984109
0,ZCA-cor,i-m,i,m,0.043488269857264304
0,ZCA-cor,i-n,i,n,0.045587817897858665
0,ZCA-cor,i-o,i,o,0.0508496425299293
0,ZCA-cor,i-p,i,p,0.03804048571415224
0,ZCA-cor,i-q,i,q,0.06651582951102604
0,ZCA-cor,i-r,i,r,0.051326062184094065
0,ZCA-cor,j-k,j,k,0.05528965294308667
0,ZCA-cor,j-l,j,l,0.057303319374618356
0,ZCA-cor,j-m,j,m,0.04584395596727688
0,ZCA-cor,j-n,j,n,0.051445030501271354
0,ZCA-cor,j-o,j,o,0.08011136323449272
0,ZCA-cor,j-p,j,p,0.04198393208696474
0,ZCA-cor,j-q,j,q,0.050048935254905225
0,ZCA-cor,j-r,j,r,0.045529520962730205
0,ZCA-cor,k-l,k,l,0.05406478584775129
0,ZCA-cor,k-m,k,m,0.04990149749650928
0,ZCA-cor,k-n,k,n,0.03577702356648278
0,ZCA-cor,k-o,k,o,0.05512942083489344
0,ZCA-cor,k-p,k,p,0.06004310094731343
0,ZCA-cor,k-q,k,q,0.053071016564963394
0,ZCA-cor,k-r,k,r,0.04527812613010603
0,ZCA-cor,l-m,l,m,0.044833237788339475
0,ZCA-cor,l-n,l,n,0.048206876691753775
0,ZCA-cor,l-o,l,o,0.05414175543112331
0,ZCA-cor,l-p,l,p,0.062110619352178334
0,ZCA-cor,l-q,l,q,0.06260677516472231
0,ZCA-cor,l-r,l,r,0.05832160857795963
0,ZCA-cor,m-n,m,n,0.040060387471045115
0,ZCA-cor,m-o,m,o,0.03895619621234139
0,ZCA-cor,m-p,m,p,0.038204329006407786
0,ZCA-cor,m-q,m,q,0.051719935180568444
0,ZCA-cor,m-r,m,r,0.04434108074228294
0,ZCA-cor,n-o,n,o,0.07459322605656803
0,ZCA-cor,n-p,n,p,0.04715329809756025
0,ZCA-cor,n-q,n,q,0.04058240670273762
0,ZCA-cor,n-r,n,r,0.0499820632043249
0,ZCA-cor,o-p,o,p,0.05612862690455497
0,ZCA-cor,o-q,o,q,0.04468319408708929
0,ZCA-cor,o-r,o,r,0.06346816572458623
0,ZCA-cor,p-q,p,q,0.04287377041795046
0,ZCA-cor,p-r,p,r,0.05900489144510438
0,ZCA-cor,q-r,q,r,0.048520422181936466
0,PCA-cor,a-b,a,b,0.060552610112127765
0,PCA-cor,a-c,a,c,0.055030156184659625
0,PCA-cor,a-d,a,d,0.04573883645146584
0,PCA-cor,a-e,a,e,0.050332637116917656
0,PCA-cor,a-f,a,f,0.05449481269690065
0,PCA-cor,a-g,a,g,0.056550804699556194
0,PCA-cor,a-h,a,h,0.0981261454731005
0,PCA-cor,a-i,a,i,0.04497066056493931
0,PCA-cor,a-j,a,j,0.0415112506950652
0,PCA-cor,a-k,a,k,0.047178939767600396
0,PCA-cor,a-l,a,l,0.039638926381102536
0,PCA-cor,a-m,a,m,0.05102249192327643
0,PCA-cor,a-n,a,n,0.048080168276023946
0,PCA-cor,a-o,a,o,0.04599810153986076
0,PCA-cor,a-p,a,p,0.09505054926502159
0,PCA-cor,a-q,a,q,0.04810286316176159
0,PCA-cor,a-r,a,r,0.03589614263607502
0,PCA-cor,b-c,b,c,0.0431084435899087
0,PCA-cor,b-d,b,d,0.0381852427035927
0,PCA-cor,b-e,b,e,0.04463203328781495
0,PCA-cor,b-f,b,f,0.050002238691905905
0,PCA-cor,b-g,b,g,0.03806799243579974
0,PCA-cor,b-h,b,h,0.053929599124511216
0,PCA-cor,b-i,b,i,0.04663163947879562
0,PCA-cor,b-j,b,j,0.067171168770179
0,PCA-cor,b-k,b,k,0.04530500936657852
0,PCA-cor,b-l,b,l,0.06331244589543002
0,PCA-cor,b-m,b,m,0.04787334329874714
0,PCA-cor,b-n,b,n,0.04536322680308875
0,PCA-cor,b-o,b,o,0.040560780979483714
0,PCA-cor,b-p,b,p,0.0478557586207969
0,PCA-cor,b-q,b,q,0.049424512846930065
0,PCA-cor,b-r,b,r,0.07292163167707226
0,PCA-cor,c-d,c,d,0.04480174767346964
0,PCA-cor,c-e,c,e,0.047410835540891094
0,PCA-cor,c-f,c,f,0.0594473179212562
0,PCA-cor,c-g,c,g,0.05127079852386748
0,PCA-cor,c-h,c,h,0.05726649387282989
0,PCA-cor,c-i,c,i,0.05753468994534469
0,PCA-cor,c-j,c,j,0.04822800177129954
0,PCA-cor,c-k,c,k,0.0682729281063079
0,PCA-cor,c-l,c,l,0.048813590180407346
0,PCA-cor,c-m,c,m,0.05396293623064472
0,PCA-cor,c-n,c,n,0.04396729287648423
0,PCA-cor,c-o,c,o,0.0563130344726217
0,PCA-cor,c-p,c,p,0.061916143516029025
0,PCA-cor,c-q,c,q,0.05743610091876071
0,PCA-cor,c-r,c,r,0.04901973363227701
0,PCA-cor,d-e,d,e,0.0391293536469896
0,PCA-cor,d-f,d,f,0.04393231322141184
0,PCA-cor,d-g,d,g,0.04842202545242721
0,PCA-cor,d-h,d,h,0.060073242133068895
0,PCA-cor,d-i,d,i,0.041118813366048564
0,PCA-cor,d-j,d,j,0.048669424960969286
0,PCA-cor,d-k,d,k,0.0501363081987422
0,PCA-cor,d-l,d,l,0.04176101863585704
0,PCA-cor,d-m,d,m,0.04667793648824966
0,PCA-cor,d-n,d,n,0.04708676631965987
0,PCA-cor,d-o,d,o,0.05288318818758295
0,PCA-cor,d-p,d,p,0.058885085374166646
0,PCA-cor,d-q,d,q,0.0497798688660171
0,PCA-cor,d-r,d,r,0.06506442280307675
0,PCA-cor,e-f,e,f,0.04782657094122314
0,PCA-cor,e-g,e,g,0.05882090777193601
0,PCA-cor,e-h,e,h,0.07020982814735245
0,PCA-cor,e-i,e,i,0.04767696168859371
0,PCA-cor,e-j,e,j,0.04998721869294087
0,PCA-cor,e-k,e,k,0.046811852287961996
0,PCA-cor,e-l,e,l,0.049397723168319196
0,PCA-cor,e-m,e,m,0.0479186655491231
0,PCA-cor,e-n,e,n,0.04973062771077162
0,PCA-cor,e-o,e,o,0.0387428792605639
0,PCA-cor,e-p,e,p,0.04633507954125318
0,PCA-cor,e-q,e,q,0.05242882542434523
0,PCA-cor,e-r,e,r,0.04444594691576596
0,PCA-cor,f-g,f,g,0.061198079893407316
0,PCA-cor,f-h,f,h,0.06356136936462149
0,PCA-cor,f-i,f,i,0.06670443740909628
0,PCA-cor,f-j,f,j,0.04577770424841956
0,PCA-cor,f-k,f,k,0.05342315701033594
0,PCA-cor,f-l,f,l,0.06445218240745855
0,PCA-cor,f-m,f,m,0.0653042099834937
0,PCA-cor,f-n,f,n,0.06451110648294008
0,PCA-cor,f-o,f,o,0.06423149052419887
0,PCA-cor,f-p,f,p,0.06699730252415526
0,PCA-cor,f-q,f,q,0.04699184162069855
0,PCA-cor,f-r,f,r,0.041994232087701776
0,PCA-cor,g-h,g,h,0.04613117315588448
0,PCA-cor,g-i,g,i,0.044752008468417495
0,PCA-cor,g-j,g,j,0.04222656917412887
0,PCA-cor,g-k,g,k,0.05813250194695562
0,PCA-cor,g-l,g,l,0.06776485180309566
0,PCA-cor,g-m,g,m,0.05019958153764317
0,PCA-cor,g-n,g,n,0.04482499731885087
0,PCA-cor,g-o,g,o,0.06557108530097612
0,PCA-cor,g-p,g,p,0.07826059999144186
0,PCA-cor,g-q,g,q,0.04803954566513131
0,PCA-cor,g-r,g,r,0.04629811508599297
0,PCA-cor,h-i,h,i,0.06522738530260502
0,PCA-cor,h-j,h,j,0.05197961848090927
0,PCA-cor,h-k,h,k,0.043575533685906935
0,PCA-cor,h-l,h,l,0.047174278429223775
0,PCA-cor,h-m,h,m,0.056078744009778275
0,PCA-cor,h-n,h,n,0.05062918441874927
0,PCA-cor,h-o,h,o,0.05942337334268715
0,PCA-cor,h-p,h,p,0.07131394666246751
0,PCA-cor,h-q,h,q,0.05179653260311301
0,PCA-cor,h-r,h,r,0.07208356498880221
0,PCA-cor,i-j,i,j,0.04499865232799682
0,PCA-cor,i-k,i,k,0.058888475686515014
0,PCA-cor,i-l,i,l,0.049447680274067235
0,PCA-cor,i-m,i,m,0.05196482346238114
0,PCA-cor,i-n,i,n,0.05776002973122283
0,PCA-cor,i-o,i,o,0.034076321209352965
0,PCA-cor,i-p,i,p,0.08653431449386927
0,PCA-cor,i-q,i,q,0.04968142702847706
0,PCA-cor,i-r,i,r,0.03890073934326152
0,PCA-cor,j-k,j,k,0.03626115314442906
0,PCA-cor,j-l,j,l,0.0524905574002747
0,PCA-cor,j-m,j,m,0.06718578753025119
0,PCA-cor,j-n,j,n,0.04511687137338543
0,PCA-cor,j-o,j,o,0.04798160770031373
0,PCA-cor,j-p,j,p,0.0532243916197594
0,PCA-cor,j-q,j,q,0.05871194398948274
0,PCA-cor,j-r,j,r,0.0493540985323883
0,PCA-cor,k-l,k,l,0.037578342504463666
0,PCA-cor,k-m,k,m,0.06331511126736435
0,PCA-cor,k-n,k,n,0.04475813952289039
0,PCA-cor,k-o,k,o,0.05010093223362029
0,PCA-cor,k-p,k,p,0.059444665900710035
0,PCA-cor,k-q,k,q,0.04650342748637882
0,PCA-cor,k-r,k,r,0.05675958242232331
0,PCA-cor,l-m,l,m,0.04831613684566683
0,PCA-cor,l-n,l,n,0.049017367328453944
0,PCA-cor,l-o,l,o,0.049193131189162534
0,PCA-cor,l-p,l,p,0.04233562035266151
0,PCA-cor,l-q,l,q,0.041164219757786565
0,PCA-cor,l-r,l,r,0.049400927186235344
0,PCA-cor,m-n,m,n,0.06107630897666612
0,PCA-cor,m-o,m,o,0.05296854965074879
0,PCA-cor,m-p,m,p,0.07546649934638007
0,PCA-cor,m-q,m,q,0.057846804238131176
0,PCA-cor,m-r,m,r,0.0568435359680324
0,PCA-cor,n-o,n,o,0.07086112248772336
0,PCA-cor,n-p,n,p,0.04048639533730628
0,PCA-cor,n-q,n,q,0.06564100199713349
0,PCA-cor,n-r,n,r,0.06850876028949046
0,PCA-cor,o-p,o,p,0.05851725526681388
0,PCA-cor,o-q,o,q,0.07595052897352121
0,PCA-cor,o-r,o,r,0.0449232110936096
0,PCA-cor,p-q,p,q,0.04979900272737062
0,PCA-cor,p-r,p,r,0.05291725681349977
0,PCA-cor,q-r,q,r,0.04855043715898893
1,Mixed,a-b,a,b,0.2764859574595313
1,Mixed,a-c,a,c,0.09293354491108105
1,Mixed,a-d,a,d,0.25716177400684065
1,Mixed,a-e,a,e,0.30725470849014186
1,Mixed,a-f,a,f,0.0712771975746236
1,Mixed,a-g,a,g,0.14708066322893962
1,Mixed,a-h,a,h,0.05834169788580623
1,Mixed,a-i,a,i,0.19596856915127753
1,Mixed,a-j,a,j,0.06901684508415867
1,Mixed,a-k,a,k,0.23064286361765785
1,Mixed,a-l,a,l,0.27451907518078
1,Mixed,a-m,a,m,0.1351763519005763
1,Mixed,a-n,a,n,0.24394275766060836
1,Mixed,a-o,a,o,0.03783588868025458
1,Mixed,a-p,a,p,0.12603022168667172
1,Mixed,a-q,a,q,0.12335614510396625
1,Mixed,a-r,a,r,0.19489978705519767
1,Mixed,b-c,b,c,0.04853039744476722
1,Mixed,b-d,b,d,0.2791688890595333
1,Mixed,b-e,b,e,0.19403550285096424
1,Mixed,b-f,b,f,0.14892114215285354
1,Mixed,b-g,b,g,0.25723679331046034
1,Mixed,b-h,b,h,0.21566099698292396
1,Mixed,b-i,b,i,0.049150517661857115
1,Mixed,b-j,b,j,0.2117389281050674
1,Mixed,b-k,b,k,0.09178092630753634
1,Mixed,b-l,b,l,0.1952764098814928
1,Mixed,b-m,b,m,0.16461284008724603
1,Mixed,b-n,b,n,0.11432304459525847
1,Mixed,b-o,b,o,0.12259429996087087
1,Mixed,b-p,b,p,0.17394902104645069
1,Mixed,b-q,b,q,0.381089031051078
1,Mixed,b-r,b,r,0.17386410382056222
1,Mixed,c-d,c,d,0.10991379354370397
1,Mixed,c-e,c,e,0.13650962457536825
1,Mixed,c-f,c,f,0.18576540940867944
1,Mixed,c-g,c,g,0.14953202090984852
1,Mixed,c-h,c,h,0.34717983968944355
1,Mixed,c-i,c,i,0.14773690094898845
1,Mixed,c-j,c,j,0.13442050948142847
1,Mixed,c-k,c,k,0.06370662667702365
1,Mixed,c-l,c,l,0.0640419878765651
1,Mixed,c-m,c,m,0.16557737765455782
1,Mixed,c-n,c,n,0.2300507158138797
1,Mixed,c-o,c,o,0.19298355409574924
1,Mixed,c-p,c,p,0.3088455848965601
1,Mixed,c-q,c,q,0.06516370320261289
1,Mixed,c-r,c,r,0.07537649135376792
1,Mixed,d-e,d,e,0.06537966159482245
1,Mixed,d-f,d,f,0.13152323338087973
1,Mixed,d-g,d,g,0.0692147221298046
1,Mixed,d-h,d,h,0.10160446955591831
1,Mixed,d-i,d,i,0.28278699403083474
1,Mixed,d-j,d,j,0.21915557340171454
1,Mixed,d-k,d,k,0.181605194891964
1,Mixed,d-l,d,l,0.3463950172656861
1,Mixed,d-m,d,m,0.45168405483120483
1,Mixed,d-n,d,n,0.10271231667101556
1,Mixed,d-o,d,o,0.13697977701385236
1,Mixed,d-p,d,p,0.051956209423431404
1,Mixed,d-q,d,q,0.06947629388510686
1,Mixed,d-r,d,r,0.18207061879897954
1,Mixed,e-f,e,f,0.22211756280266548
1,Mixed,e-g,e,g,0.3709510894509454
1,Mixed,e-h,e,h,0.44791243026056093
1,Mixed,e-i,e,i,0.16597760674448425
1,Mixed,e-j,e,j,0.21299036390621545
1,Mixed,e-k,e,k,0.08471267962005939
1,Mixed,e-l,e,l,0.29461879159902665
1,Mixed,e-m,e,m,0.28119537229502684
1,Mixed,e-n,e,n,0.16270103631496702
1,Mixed,e-o,e,o,0.0674217422577095
1,Mixed,e-p,e,p,0.07791174398615704
1,Mixed,e-q,e,q,0.21495712949074855
1,Mixed,e-r,e,r,0.19100129923487638
1,Mixed,f-g,f,g,0.1840224868082928
1,Mixed,f-h,f,h,0.5327427075527685
1,Mixed,f-i,f,i,0.10988374190915139
1,Mixed,f-j,f,j,0.25574472103892876
1,Mixed,f-k,f,k,0.15132724569824282
1,Mixed,f-l,f,l,0.18052602344928753
1,Mixed,f-m,f,m,0.3488441580954865
1,Mixed,f-n,f,n,0.25100617905027645
1,Mixed,f-o,f,o,0.11514818590620172
1,Mixed,f-p,f,p,0.182366238159626
1,Mixed,f-q,f,q,0.07788624229907799
1,Mixed,f-r,f,r,0.07280453025321387
1,Mixed,g-h,g,h,0.4568568680685296
1,Mixed,g-i,g,i,0.09190739549570219
1,Mixed,g-j,g,j,0.09260220495116674
1,Mixed,g-k,g,k,0.22863158739942485
1,Mixed,g-l,g,l,0.17530163107564867
1,Mixed,g-m,g,m,0.19552608815740305
1,Mixed,g-n,g,n,0.10717423121303019
1,Mixed,g-o,g,o,0.4189969894189818
1,Mixed,g-p,g,p,0.45814176319757594
1,Mixed,g-q,g,q,0.3954777014756546
1,Mixed,g-r,g,r,0.3082624195942908
1,Mixed,h-i,h,i,0.34560757775032064
1,Mixed,h-j,h,j,0.13205709666431184
1,Mixed,h-k,h,k,0.06919714415603676
1,Mixed,h-l,h,l,0.10092577485193087
1,Mixed,h-m,h,m,0.27138122033605017
1,Mixed,h-n,h,n,0.24390063749130875
1,Mixed,h-o,h,o,0.041199152462476005
1,Mixed,h-p,h,p,0.2915480590889243
1,Mixed,h-q,h,q,0.24613851963766295
1,Mixed,h-r,h,r,0.18319096209761568
1,Mixed,i-j,i,j,0.15785492657714678
1,Mixed,i-k,i,k,0.1326283610148721
1,Mixed,i-l,i,l,0.15717044337398722
1,Mixed,i-m,i,m,0.3021119537263281
1,Mixed,i-n,i,n,0.150162258809545
1,Mixed,i-o,i,o,0.19805489904175183
1,Mixed,i-p,i,p,0.25259454228696576
1,Mixed,i-q,i,q,0.35171775791694226
1,Mixed,i-r,i,r,0.05949586971309382
1,Mixed,j-k,j,k,0.20838182462552093
1,Mixed,j-l,j,l,0.28404435171336456
1,Mixed,j-m,j,m,0.2258503628986745
1,Mixed,j-n,j,n,0.05761135201623778
1,Mixed,j-o,j,o,0.3181992651051528
1,Mixed,j-p,j,p,0.12159648548289068
1,Mixed,j-q,j,q,0.2229290142912617
1,Mixed,j-r,j,r,0.08504099834028057
1,Mixed,k-l,k,l,0.34860506529604374
1,Mixed,k-m,k,m,0.12353433879239122
1,Mixed,k-n,k,n,0.1310121929941879
1,Mixed,k-o,k,o,0.08744108376421364
1,Mixed,k-p,k,p,0.08006904374196111
1,Mixed,k-q,k,q,0.07363171314198316
1,Mixed,k-r,k,r,0.3564470941914463
1,Mixed,l-m,l,m,0.04956762355947666
1,Mixed,l-n,l,n,0.16184457004133088
1,Mixed,l-o,l,o,0.09133825926404737
1,Mixed,l-p,l,p,0.08408147308527256
1,Mixed,l-q,l,q,0.13194314314963596
1,Mixed,l-r,l,r,0.23360207594703494
1,Mixed,m-n,m,n,0.35636499700352625
1,Mixed,m-o,m,o,0.2554340519340794
1,Mixed,m-p,m,p,0.12379258847957975
1,Mixed,m-q,m,q,0.07589040389032688
1,Mixed,m-r,m,r,0.13369709624393217
1,Mixed,n-o,n,o,0.10123689487199018
1,Mixed,n-p,n,p,0.2373319300651039
1,Mixed,n-q,n,q,0.19539217049132843
1,Mixed,n-r,n,r,0.10879915416150347
1,Mixed,o-p,o,p,0.21643733783584482
1,Mixed,o-q,o,q,0.2965102283520713
1,Mixed,o-r,o,r,0.16818897105089967
1,Mixed,p-q,p,q,0.3709131759306464
1,Mixed,p-r,p,r,0.29181285002817
1,Mixed,q-r,q,r,0.05658292344399718
1,ZCA,a-b,a,b,0.058076509625737405
1,ZCA,a-c,a,c,0.057852541904100226
1,ZCA,a-d,a,d,0.054773138956672414
1,ZCA,a-e,a,e,0.06651378624677949
1,ZCA,a-f,a,f,0.05257666697643192
1,ZCA,a-g,a,g,0.062114877541464775
1,ZCA,a-h,a,h,0.06289100575487197
1,ZCA,a-i,a,i,0.055707365823750715
1,ZCA,a-j,a,j,0.052869121704339155
1,ZCA,a-k,a,k,0.05206597770154243
1,ZCA,a-l,a,l,0.04573939263571443
1,ZCA,a-m,a,m,0.04304698204995284
1,ZCA,a-n,a,n,0.06072936256359257
1,ZCA,a-o,a,o,0.04133765761940578
1,ZCA,a-p,a,p,0.07963798478838441
1,ZCA,a-q,a,q,0.060768591833867236
1,ZCA,a-r,a,r,0.050412306336222276
1,ZCA,b-c,b,c,0.047347070194148085
1,ZCA,b-d,b,d,0.04231612681588048
1,ZCA,b-e,b,e,0.04674840367702901
1,ZCA,b-f,b,f,0.05110476043448745
1,ZCA,b-g,b,g,0.048908018871098344
1,ZCA,b-h,b,h,0.0414564229674627
1,ZCA,b-i,b,i,0.06668975782919583
1,ZCA,b-j,b,j,0.05506810451072697
1,ZCA,b-k,b,k,0.062194902129724804
1,ZCA,b-l,b,l,0.051423812219259374
1,ZCA,b-m,b,m,0.044866153210733346
1,ZCA,b-n,b,n,0.04635093089350521
1,ZCA,b-o,b,o,0.04440573901600437
1,ZCA,b-p,b,p,0.06194745293402998
1,ZCA,b-q,b,q,0.06707905463371101
1,ZCA,b-r,b,r,0.059434398219576884
1,ZCA,c-d,c,d,0.03633066899943238
1,ZCA,c-e,c,e,0.08043418257418516
1,ZCA,c-f,c,f,0.06777547031052904
1,ZCA,c-g,c,g,0.05028234505469282
1,ZCA,c-h,c,h,0.052003154603999555
1,ZCA,c-i,c,i,0.08375494012737181
1,ZCA,c-j,c,j,0.05987245315819353
1,ZCA,c-k,c,k,0.0701984214322753
1,ZCA,c-l,c,l,0.06314039146365424
1,ZCA,c-m,c,m,0.03772428221107425
1,ZCA,c-n,c,n,0.056755062930486475
1,ZCA,c-o,c,o,0.07079628834557794
1,ZCA,c-p,c,p,0.04700758043342449
1,ZCA,c-q,c,q,0.056830090727416856
1,ZCA,c-r,c,r,0.04698044059750513
1,ZCA,d-e,d,e,0.04530198815927439
1,ZCA,d-f,d,f,0.05006928102061614
1,ZCA,d-g,d,g,0.04083694355805716
1,ZCA,d-h,d,h,0.061991398883620784
1,ZCA,d-i,d,i,0.051757997830426644
1,ZCA,d-j,d,j,0.04226023599404586
1,ZCA,d-k,d,k,0.05480001386233515
1,ZCA,d-l,d,l,0.041089592274245586
1,ZCA,d-m,d,m,0.04927683996511459
1,ZCA,d-n,d,n,0.06925282019830739
1,ZCA,d-o,d,o,0.04222466974689828
1,ZCA,d-p,d,p,0.04984421678080918
1,ZCA,d-q,d,q,0.048818578302075526
