seed,Cholesky,PCA,PCA-cor,ZCA,ZCA-cor
90,0.22694383579935543,0.06464523454696446,0.06980114883965516,0.10758067611515329,0.05998526677163121
91,0.05245028062715101,0.278191231815389,0.21970791736488743,0.06772770177920222,0.11151088837627368
92,0.04359269911437325,0.10646375535938933,0.06338842790909979,0.06054532779741339,0.06034650792022341
93,0.07580095616713581,0.06150621027446242,0.04519902355476007,0.2197382994961306,0.19196756907944865
94,0.09995293740560138,0.15240373368940893,0.24588088975428563,0.09229181742199473,0.08999533569365052
95,0.1437136888283716,0.3106585188343344,0.30984616381343,0.11523174682756193,0.12418889593620264
96,0.1872449552140696,0.25770425975357847,0.3016818480792224,0.10914543826729659,0.10409971319717747
97,0.20244659050171965,0.16854968189710795,0.11755754723492574,0.08459179549082119,0.06707605414278292
98,0.12100394408295109,0.12525755866599775,0.13649839215425122,0.09295898355312998,0.07273498337056655
99,0.08044559270012301,0.06732039004540806,0.06286972246274887,0.13478235082127993,0.1444386543837056
