distribution,seed,method,mean_dcor,sd_dcor,p95_dcor,max_dcor
q,79,Cholesky,0.15110663847485983,0.021467708676335098,0.18793427130839147,0.20192910548177342
q,79,ZCA-cor,0.15654824808577608,0.022082096175952377,0.1931015247643093,0.21679635216613843
q,79,PCA-cor,0.15578675657729718,0.027516218892222364,0.19826667387906213,0.24532238599069314
q,80,Mixed,0.3196396814535784,0.16633681023379862,0.6165350886670261,0.8203492469717185
q,80,ZCA,0.15185780848681005,0.021088171317932176,0.18077167283428117,0.20020372131156647
q,80,PCA,0.15409066390720602,0.023040191467369325,0.19491447375015702,0.21746444851368618
q,80,Cholesky,0.15364783184161915,0.02428509211969044,0.18911036595769964,0.21656926220329584
q,80,ZCA-cor,0.15191657591187158,0.02224232239153936,0.18477651686312488,0.201275910503751
q,80,PCA-cor,0.1514157455108277,0.02772950783447206,0.2037324488760152,0.24067757756413746
q,81,Mixed,0.2893279230080408,0.1238573752200758,0.48247525986196055,0.6355247246176978
q,81,ZCA,0.14476337533535225,0.024178367187602006,0.19148627643269991,0.21553327828144356
q,81,PCA,0.15203975298827313,0.017815741579932005,0.18362911037050575,0.20368693501899454
q,81,Cholesky,0.15143231606056665,0.019486515473794964,0.18463158938976457,0.20210021133322995
q,81,ZCA-cor,0.14512081098048007,0.023233249758667193,0.19075734657250684,0.21629103386711607
q,81,PCA-cor,0.14778299461523042,0.023174963929957944,0.1957831145500468,0.21365045323914844
q,82,Mixed,0.3184049277859565,0.14959388561037382,0.6178074347663686,0.724832854281485
q,82,ZCA,0.1471904715006269,0.018101144821596832,0.1727465424516725,0.1881176430237751
q,82,PCA,0.15021716728643214,0.019975025698793503,0.17590987314583104,0.19707918051476572
q,82,Cholesky,0.14774006141581483,0.020372144580570486,0.18448623467849973,0.19627354336954886
q,82,ZCA-cor,0.1458995043492768,0.01918665404101557,0.17541578805782948,0.204287811212079
q,82,PCA-cor,0.15031622896874883,0.02114463909206322,0.18409973682605232,0.2025873276781235
q,83,Mixed,0.2906958458367266,0.1283172237766396,0.527392739844309,0.6122712586118101
q,83,ZCA,0.149164607713987,0.022008535074201124,0.17958412237991403,0.2363754935549458
q,83,PCA,0.14924784939394606,0.022964575707645273,0.18874307408091484,0.23203154286688818
q,83,Cholesky,0.14889879656705718,0.022065446173119452,0.18861589738097165,0.19444482373547683
q,83,ZCA-cor,0.1490842518574656,0.021873571702357635,0.18474116516858857,0.23556782827369283
q,83,PCA-cor,0.15042293244540658,0.02546290264735098,0.18566975612792705,0.2391127305862973
q,84,Mixed,0.30294982161002326,0.12872147747987073,0.5369157345818726,0.5696531381402401
q,84,ZCA,0.15414608494787596,0.026858140513472392,0.20137883021174752,0.23860105537563822
q,84,PCA,0.152793057438868,0.023636015301180147,0.18725805212789262,0.2293711330215783
q,84,Cholesky,0.15441556423770603,0.02582069742630698,0.20295740872571733,0.21154027245879914
q,84,ZCA-cor,0.15439488920169575,0.027815670808343438,0.20598612490879528,0.23599205446772167
q,84,PCA-cor,0.1533259728233734,0.023067092218703088,0.18329517744836277,0.23663694351205963
q,85,Mixed,0.29845581057873216,0.16421020614818657,0.574327232876648,0.8602542389862163
q,85,ZCA,0.1501213517571792,0.024817167183567353,0.19149629990770245,0.2049061215320167
q,85,PCA,0.15329382708692313,0.02225381924764245,0.19554316753845286,0.21403572633007137
q,85,Cholesky,0.14567057573221562,0.02581483885901784,0.19212800205856934,0.21934546163375204
q,85,ZCA-cor,0.14950818447245134,0.02313791102651903,0.18880253331029023,0.20586871739753637
q,85,PCA-cor,0.15185124409919795,0.022855518785147928,0.2004880876082458,0.2138833629654117
q,86,Mixed,0.2561691421950114,0.11462610181818961,0.4938368369756161,0.5426290203847743
q,86,ZCA,0.14762609513569083,0.015459377064304225,0.17324127856581412,0.18780757398795547
q,86,PCA,0.14813523448006566,0.020069085192838544,0.18130363459502813,0.19294718421294768
q,86,Cholesky,0.1491772729435319,0.024089688049356548,0.18796132252847345,0.21951694960399157
q,86,ZCA-cor,0.1479899554568825,0.015796550919973038,0.1777499884437438,0.1880829508836855
q,86,PCA-cor,0.15157457026949836,0.02496669159142801,0.1891432277328682,0.22360924352930872
q,87,Mixed,0.30384210139507395,0.1720877941141907,0.726822831440024,0.7919222156863852
q,87,ZCA,0.15148517813126594,0.018659027124490985,0.178504339604329,0.20278742570360342
q,87,PCA,0.15070821470369794,0.02403499936986303,0.19966585923118244,0.20817687756881165
q,87,Cholesky,0.1489749973189994,0.02160181259639118,0.18472652514805823,0.1913201357411343
q,87,ZCA-cor,0.14935786214801408,0.018475060162341385,0.17987222338638564,0.19768823091100135
q,87,PCA-cor,0.14656551977656535,0.021544174358338962,0.17768841718733583,0.22196977186176525
q,88,Mixed,0.32405250351604026,0.16691536489592093,0.6959893614739314,0.8702187349724883
q,88,ZCA,0.1462248420051045,0.023818838735587933,0.18723751711848155,0.21849985249767487
q,88,PCA,0.1485181235629493,0.01676251131941261,0.17087264385384987,0.18628290096941966
q,88,Cholesky,0.1464030606644651,0.022051494277770187,0.1885291091406099,0.2004095558390503
q,88,ZCA-cor,0.1456727335125347,0.02480014587597543,0.19231932787214173,0.2216141315056268
q,88,PCA-cor,0.14883321936265032,0.020137248836225072,0.17314551396625258,0.2122609738385328
q,89,Mixed,0.28741067020257693,0.14589074738713892,0.6141932021169882,0.6762106251527485
q,89,ZCA,0.1542069003481134,0.024241665101235363,0.19662224026084366,0.24052959309599137
q,89,PCA,0.14792148241379185,0.018033425525765548,0.17793724124630045,0.1812442295804172
q,89,Cholesky,0.149272604382617,0.022815001320756687,0.1913161978495524,0.19592303106437692
q,89,ZCA-cor,0.15390378588924394,0.023691671300302565,0.18686855478152278,0.23365065150598843
q,89,PCA-cor,0.15035891151053818,0.017116684186947152,0.17826872261443547,0.18715987494980207
q,90,Mixed,0.3052677371779378,0.14976786814378648,0.5710404240628358,0.7176572107371124
q,90,ZCA,0.15028298931188344,0.019068686022142123,0.17995898112143477,0.1951485546560573
q,90,PCA,0.1539064875308271,0.02279837949975398,0.18748367253064277,0.20668171722813178
q,90,Cholesky,0.1491777730319964,0.02391627837334094,0.191750443374033,0.21666703155157305
q,90,ZCA-cor,0.15158150604957135,0.01946968875067719,0.18450037080263754,0.18743400440566454
q,90,PCA-cor,0.15179445987716308,0.01963088894598325,0.18631042803215486,0.19011049990872833
q,91,Mixed,0.2843756490700745,0.11658300665422862,0.47320025480959305,0.6818412671603907
q,91,ZCA,0.14773862014615433,0.02200570201007286,0.17551268017153002,0.20949655533226005
q,91,PCA,0.153412436558369,0.01519634952168232,0.18071921139279667,0.186106703154743
q,91,Cholesky,0.1488458244959442,0.023571189928397244,0.18495030945511876,0.22315671723461072
q,91,ZCA-cor,0.14884517937832917,0.02167663669406828,0.174975282762452,0.20197282223466254
q,91,PCA-cor,0.1522618533747812,0.024432189302378737,0.19290336938506011,0.23805442373408356
q,92,Mixed,0.2691151017339912,0.10996319922326919,0.4596698976456166,0.6445834389497826
q,92,ZCA,0.15040974645510335,0.02356535813583616,0.1918078506720344,0.20626291941746555
q,92,PCA,0.15877567405585952,0.026011213634087475,0.20366464807022377,0.22456967297541794
q,92,Cholesky,0.1561784272879858,0.024167632911542763,0.1956915104044186,0.21378202875585978
q,92,ZCA-cor,0.15010376890095325,0.02282779523930563,0.19255899851180922,0.20240085369367247
q,92,PCA-cor,0.1595323097350999,0.025686358627641674,0.20514810988336762,0.21573841190076296
q,93,Mixed,0.30880196428228013,0.13295423207244564,0.53999738715277,0.6190244651932172
q,93,ZCA,0.15050533833984744,0.020955683409993084,0.18041975711896327,0.1865179194030173
q,93,PCA,0.14798645068494293,0.02330504610244931,0.19268844263915075,0.22121805158099478
q,93,Cholesky,0.15579812047621322,0.023960955270777583,0.20224572015524206,0.21168787248958196
q,93,ZCA-cor,0.15237020187659736,0.020729819961673432,0.1858232338075852,0.18959897956045538
q,93,PCA-cor,0.14496041616400898,0.02111479497863673,0.17377649117436675,0.19553470363509173
q,94,Mixed,0.2887268975435109,0.12927430211704166,0.5499358809344145,0.5905155933998131
q,94,ZCA,0.15315556405987502,0.02389702020057722,0.19192691661373823,0.22846032329225885
q,94,PCA,0.1498296437343014,0.020602796375596935,0.1855073860824781,0.1990894916273037
q,94,Cholesky,0.15027413588932362,0.02209174373031785,0.18431816600358164,0.2074258280197434
q,94,ZCA-cor,0.152352990431081,0.025474893498463873,0.1957925840974455,0.22573249804061965
q,94,PCA-cor,0.14627151493424112,0.020767375351250422,0.18199874459340984,0.21233354456604367
q,95,Mixed,0.2750424664787997,0.138353845247788,0.5267783374415029,0.7328754001004821
q,95,ZCA,0.1418658466165463,0.014550811746077695,0.1693433959202644,0.180804098038236
q,95,PCA,0.14942907304294603,0.026835773996725026,0.2039585964321573,0.230368830890665
q,95,Cholesky,0.14199102968554841,0.01724968632947063,0.17480614620384646,0.19667291147028174
q,95,ZCA-cor,0.1410922261117986,0.015572049738983894,0.1711837835939655,0.18154276513574805
q,95,PCA-cor,0.1507669290566153,0.027085149661407428,0.20042169291958126,0.22903621595188398
q,96,Mixed,0.3113500828986547,0.15887229196510383,0.5663734312019423,0.7176655972247507
q,96,ZCA,0.14629278005440552,0.018698798165017592,0.18582879552323148,0.19684956531200118
q,96,PCA,0.147221581925442,0.01967386335227312,0.1751900421521052,0.1923609173892303
q,96,Cholesky,0.14511875183820694,0.0202554286098286,0.180034269636871,0.19462964978155414
q,96,ZCA-cor,0.14751108702392376,0.018682549779534378,0.18368354652789284,0.19899199064405088
q,96,PCA-cor,0.14950059626431875,0.017516820928025364,0.18400509882716318,0.19150576043150147
q,97,Mixed,0.2730324567702031,0.14032966567227095,0.5394747472098291,0.6927322343193691
q,97,ZCA,0.15002190923473221,0.02493715074675639,0.19117719836636482,0.23735573083142741
q,97,PCA,0.14851153066469305,0.021277973791327797,0.19252406039704428,0.20011114930451918
q,97,Cholesky,0.14892220593859076,0.022650958210440747,0.18935206120128234,0.2117592126585975
q,97,ZCA-cor,0.14980026222437054,0.027010274904459043,0.1940377267496616,0.23240729832453824
q,97,PCA-cor,0.15162619296078392,0.019350134536279796,0.1847252973682548,0.19463822034449127
q,98,Mixed,0.2974519082330558,0.13795750873725926,0.538455528961074,0.6957748434448517
q,98,ZCA,0.1522629933016495,0.017768533425200312,0.18427227285695563,0.19165520852629872
q,98,PCA,0.1515956384274569,0.024147438542868344,0.1955656455399813,0.21737312161702776
q,98,Cholesky,0.159872234754054,0.02497237437020093,0.20249942391724016,0.22677093120859954
q,98,ZCA-cor,0.15395846305898467,0.018489487078980505,0.18924243182546974,0.20264017897632378
q,98,PCA-cor,0.15251875479292132,0.018289270243016686,0.18462816035923615,0.19492480791109462
q,99,Mixed,0.30257488164745144,0.1495730194569713,0.5890219343440598,0.7301684087709488
q,99,ZCA,0.15062297168499514,0.022458959535676597,0.17950770756271564,0.23395186454391118
q,99,PCA,0.15518820630361807,0.026434413080849914,0.2043785757220031,0.2138401335892894
q,99,Cholesky,0.14676196307330383,0.023850055377903242,0.19233432689192242,0.22391972572160337
q,99,ZCA-cor,0.1496243370993671,0.02163906719926258,0.18170761357753715,0.23019110306183763
q,99,PCA-cor,0.15609744667294456,0.021320152163024617,0.19287315617127668,0.21681657757592057
r,0,Mixed,0.2870780280355729,0.13439516149991676,0.5820235477139551,0.6629663781463231
r,0,ZCA,0.15040182073516928,0.024740701896561437,0.20007385116626492,0.21470080924146237
r,0,PCA,0.14655388109422648,0.024976294457953817,0.18380817637861324,0.22784863639340394
r,0,Cholesky,0.15118202995528707,0.02292180868283156,0.1872521429546511,0.22169270109857275
r,0,ZCA-cor,0.1516630634767753,0.025862212677401512,0.19940281430206863,0.2254563475664388
r,0,PCA-cor,0.15221739147786773,0.019389011490484193,0.18922625261333587,0.19736059546167284
r,1,Mixed,0.2813030532338186,0.15226146905066032,0.6556057851251665,0.7103531783914769
r,1,ZCA,0.1462343366405311,0.020293172859403907,0.19193792107963425,0.20596408916888811
r,1,PCA,0.15139562562835546,0.020854653303292406,0.1850944720513999,0.1939656194344979
r,1,Cholesky,0.1504547130006899,0.020090434384362876,0.17702101639917212,0.20617241919920215
r,1,ZCA-cor,0.1459055745292509,0.0195545007467145,0.18487911657650796,0.20001859177420275
r,1,PCA-cor,0.1490104548658589,0.022344871126890483,0.18759629580565249,0.22274152676802525
r,2,Mixed,0.2821750343602338,0.14269479962774084,0.5833630455824366,0.6151634150591136
r,2,ZCA,0.15522922668950168,0.018236367537616243,0.1948382876752527,0.205076773019725
r,2,PCA,0.14527880481552738,0.019328793797381304,0.18204770634936304,0.196090477417302
r,2,Cholesky,0.15560580446452563,0.02234165770092044,0.20222751433639438,0.22878838587743028
r,2,ZCA-cor,0.15410425124741883,0.02068900241710954,0.19697480378778393,0.20794829187215527
r,2,PCA-cor,0.1492320609904293,0.02715612803381149,0.20898834967524946,0.2190015100311095
r,3,Mixed,0.30339797771816474,0.1648094303872733,0.5989648052000219,0.8304756985007585
r,3,ZCA,0.14646346585089004,0.017533147556269533,0.16901632731056027,0.17062835709516222
r,3,PCA,0.14538683705209124,0.023296372145897717,0.1763105373644315,0.2243452921451823
r,3,Cholesky,0.1495345529935903,0.020547348705072545,0.18464726900050774,0.2008585827807795
r,3,ZCA-cor,0.14773632900486675,0.018113333144483677,0.17089545952181423,0.17831397502608193
r,3,PCA-cor,0.1447401819695106,0.021495752688460656,0.17503064919111724,0.20012477624395078
r,4,Mixed,0.3015252671619781,0.1300380446225341,0.5243018850337328,0.7835173137330506
r,4,ZCA,0.1485204832558406,0.024180016594867643,0.1912507255647033,0.20615146117755923
r,4,PCA,0.15450559524331278,0.023125377143672486,0.1898144345899774,0.22459845425045707
r,4,Cholesky,0.14924192584361334,0.021268855150647546,0.19036474147800633,0.20418404043373434
r,4,ZCA-cor,0.14857940336900916,0.024400130878227972,0.1938380156975218,0.20437721215952187
r,4,PCA-cor,0.15460152075302167,0.020350877700209644,0.19278459950285054,0.20465933589037547
r,5,Mixed,0.28811098027428145,0.11874904901495127,0.500686552654852,0.6248022379232647
r,5,ZCA,0.15649499854684606,0.02556492624295379,0.20447677406574458,0.22044813098395724
r,5,PCA,0.15330418323606104,0.023195311718833864,0.20329245814688363,0.22174601281588316
r,5,Cholesky,0.15787235696262464,0.021741038185064895,0.20466850378335197,0.21237477843070068
r,5,ZCA-cor,0.15616352097591094,0.024088701724365766,0.20159165349430203,0.21502702519480354
r,5,PCA-cor,0.15638225842512277,0.028001448295090308,0.2164338461875853,0.2240693984322435
r,6,Mixed,0.31273365924571545,0.13522541671987784,0.5319402563037597,0.7118585082027128
r,6,ZCA,0.14810240122188928,0.02023412462280737,0.17953983545829924,0.1984316849402818
r,6,PCA,0.14725483373756443,0.018843041754354705,0.17753050748256727,0.21040065271498584
r,6,Cholesky,0.1493282480309382,0.024134522975467764,0.19874039943000044,0.22822919254724824
r,6,ZCA-cor,0.1472672755463204,0.020024579894570894,0.18080781070887586,0.18614041222951117
r,6,PCA-cor,0.15148665347603985,0.018808588953519625,0.17751807608837253,0.21373498956569129
r,7,Mixed,0.3104772225634616,0.1444163099930538,0.5227735588933579,0.8035239824169358
r,7,ZCA,0.152452815378902,0.0267154698500317,0.1986999656196125,0.22855047229931044
r,7,PCA,0.14770506136426406,0.02235335599957166,0.1840980931771119,0.1971341058430019
r,7,Cholesky,0.14964967566603496,0.021144001885533996,0.1890990122932414,0.1996893901631852
r,7,ZCA-cor,0.15201611568792386,0.026984551347927443,0.2026012012104464,0.23256153272425498
r,7,PCA-cor,0.1491142236672966,0.019631783776877524,0.18144402477435503,0.1887973631052893
r,8,Mixed,0.3186801123094879,0.14163942141770144,0.5830077369146031,0.7001542922694086
r,8,ZCA,0.1463385435520135,0.020104684045010666,0.17944264650422712,0.19098033321668598
r,8,PCA,0.1457500205167734,0.0207916692573138,0.1772462837733397,0.18711345485965783
r,8,Cholesky,0.1498502221288627,0.023330851078092803,0.18558131552888177,0.19568161911592186
r,8,ZCA-cor,0.14721084557246106,0.018445118611201048,0.1783590034506035,0.19026897061870363
r,8,PCA-cor,0.15031558094371594,0.0210113951658952,0.18628087705953142,0.1986698780398813
r,9,Mixed,0.30340550218933204,0.1266747464708238,0.5389085049819217,0.7390453653198522
r,9,ZCA,0.15636775277955905,0.023656149524632554,0.19099946170696802,0.21022894319760577
r,9,PCA,0.1527011617762337,0.02102829274733598,0.1951504509955155,0.19958953615813918
r,9,Cholesky,0.15438224935476627,0.021392106398640847,0.18454670772419896,0.2376946468593617
r,9,ZCA-cor,0.15748071678078465,0.02396965433579597,0.1947704306518836,0.20921798588869736
r,9,PCA-cor,0.14829541345445982,0.02112677750700565,0.18737410995081044,0.19440108391902758
r,10,Mixed,0.3159898845221349,0.1680399083349939,0.6896724650794454,0.7381424577187166
r,10,ZCA,0.1578100769914372,0.021833506268822817,0.19192622831286532,0.2182329385346169
r,10,PCA,0.15603956775418,0.023831437939928424,0.1907602346910565,0.2029231647450331
r,10,Cholesky,0.1512193667935532,0.02548369040426249,0.19568281552284547,0.21509443627684063
r,10,ZCA-cor,0.15705905230985975,0.022397616066728448,0.1963076169881618,0.21231681885370535
r,10,PCA-cor,0.15201929877218376,0.020603398512216417,0.18461900239979384,0.218983082526323
r,11,Mixed,0.26419796217045965,0.12587033562898844,0.5369619956230763,0.5868427784455815
r,11,ZCA,0.14859838173363685,0.019685247851091568,0.18438129035238782,0.18889008375386682
r,11,PCA,0.14416885164007934,0.023937033767536035,0.18010488047843923,0.2186564375941782
r,11,Cholesky,0.14664380913622138,0.019327466853521397,0.18003372829192912,0.19157836913981477
r,11,ZCA-cor,0.14868683906725222,0.020569021156117504,0.18880018005624863,0.19407367564508382
r,11,PCA-cor,0.14486316170114816,0.020697846383889645,0.17516353694003023,0.20144446592453763
r,12,Mixed,0.2801112142047808,0.10229411770250928,0.4786537187199946,0.5226254114072885
r,12,ZCA,0.15347626196693118,0.020535994075922815,0.18946072705609895,0.20385405818319208
r,12,PCA,0.1537036389681425,0.022686501974882606,0.18550793454984912,0.20843577260253413
r,12,Cholesky,0.15602725260102265,0.022884770901069676,0.19419066086591136,0.21137086337611047
r,12,ZCA-cor,0.15569320383177335,0.02148289500270747,0.18733242531683392,0.22423905750904466
r,12,PCA-cor,0.15085220263374588,0.022964408235933407,0.18714405269587533,0.22390965949905642
r,13,Mixed,0.264678474129243,0.11644076446859679,0.4664288341199027,0.5745775118647158
r,13,ZCA,0.1501062317329168,0.025719329705120617,0.18709433973423212,0.24632464861325248
r,13,PCA,0.14560846265499167,0.020729500978272197,0.17352836467987814,0.21815985114048264
r,13,Cholesky,0.1490822435760436,0.020405959699780398,0.19130272848916413,0.2052334023192778
r,13,ZCA-cor,0.149846102048596,0.027688785020121325,0.1862479020353809,0.24675326525505417
r,13,PCA-cor,0.1416895499230917,0.017952284865598432,0.1751286680665038,0.18576235171675812
r,14,Mixed,0.25242548545092314,0.13128036588552394,0.5585922318472093,0.6510839483462949
r,14,ZCA,0.14736514086840727,0.02613035217610544,0.19819492261044824,0.22049598319577424
r,14,PCA,0.1513855342181902,0.019753024660785393,0.1746520625788962,0.2234194802349576
r,14,Cholesky,0.14741844110530353,0.02439913703383642,0.18348457996199447,0.2231754146998047
r,14,ZCA-cor,0.1461449291417416,0.02610936446255868,0.18850469847210743,0.22930170103190237
r,14,PCA-cor,0.14794449956948993,0.016488553241174094,0.1720947206816588,0.18650276706005653
r,15,Mixed,0.26999329845007775,0.14759608807525637,0.5972256326847937,0.8157662056054352
r,15,ZCA,0.14654652177734512,0.023730491759593252,0.17731622622671112,0.21173116204137776
r,15,PCA,0.15005183196883876,0.021111410312729187,0.18754832061632057,0.19722797833837197
r,15,Cholesky,0.14302701668986614,0.02237761773194308,0.19499412212583184,0.20294937705370544
r,15,ZCA-cor,0.1474092367642635,0.023443875376956858,0.18171206280508503,0.21048617260005476
r,15,PCA-cor,0.15532226280070263,0.024496003363256632,0.18987542571894236,0.2283775163272402
r,16,Mixed,0.2897792389051479,0.14350004763965268,0.5946735832392768,0.6922914634746897
r,16,ZCA,0.14995370592915908,0.025546314940894727,0.20194794312863704,0.21181366957899736
r,16,PCA,0.1443375632435762,0.02253202713991322,0.1875813932625774,0.20261091938860762
r,16,Cholesky,0.14909962260543275,0.017281284491144012,0.17958462108186873,0.18359656436816152
r,16,ZCA-cor,0.14990145345286282,0.02568665013062221,0.20124255937411334,0.21325540409578564
r,16,PCA-cor,0.14602589044305667,0.021648092983051724,0.1783899683054738,0.22911587192778776
r,17,Mixed,0.296736724255421,0.14197345459732522,0.5775311061096219,0.695676100139794
r,17,ZCA,0.15074735962714353,0.021707487418100024,0.1953011047990489,0.20309175064509408
r,17,PCA,0.14674896910961188,0.023879847360003495,0.18626277648230097,0.19626566605453366
r,17,Cholesky,0.1518997053027773,0.018988561446904473,0.1860153070379139,0.19601641976856524
r,17,ZCA-cor,0.14989024491554645,0.02158896104223033,0.19212829100646656,0.20356071979856238
r,17,PCA-cor,0.1486484765192442,0.020127990293557295,0.17950322825489454,0.20308246274024783
r,18,Mixed,0.3001587877392016,0.14562039696299256,0.5584849388812038,0.5983236765241614
r,18,ZCA,0.1563524790078389,0.02144184237082563,0.19631779428221527,0.20222160955572618
r,18,PCA,0.15416356880389717,0.023739842565371816,0.19535420944499413,0.23271479347932078
r,18,Cholesky,0.1502874040134476,0.021599816975520287,0.18700249489214274,0.20890201683135382
r,18,ZCA-cor,0.15633366594034384,0.023499810046277617,0.19733625181220105,0.20962651279546318
r,18,PCA-cor,0.1525415971579938,0.018703210701840025,0.1909782635963092,0.2133253449590966
r,19,Mixed,0.3003351719158758,0.15019845662840756,0.6083411782151107,0.7308202023658793
r,19,ZCA,0.14552575198454185,0.020208037949373103,0.17967393121867709,0.18237819163486613
r,19,PCA,0.14907398730451427,0.022354477300185298,0.18563802337679905,0.21794670325188312
r,19,Cholesky,0.14648215333898962,0.01940944843919736,0.17908492498814468,0.1816853537915169
r,19,ZCA-cor,0.14703173940860978,0.019900173867233185,0.18097025787294677,0.18337662970876947
r,19,PCA-cor,0.14462329336694846,0.025290257668524423,0.19122666184441042,0.21839541883836314
r,20,Mixed,0.29329764149270593,0.1359284959068124,0.5447150849384439,0.7021997602386509
r,20,ZCA,0.1512903166427013,0.02620037168291919,0.20166931384595835,0.230399557703439
r,20,PCA,0.15478775062049133,0.02491293206084334,0.19609839774148338,0.21946909868513148
r,20,Cholesky,0.1429944627496978,0.01863323829730836,0.18243445074246672,0.19374816250531737
r,20,ZCA-cor,0.149516393747378,0.024780899184508615,0.19648984334312142,0.2168601281840411
r,20,PCA-cor,0.15168874846348587,0.02280657459374703,0.19033136537412756,0.21048354142842376
r,21,Mixed,0.30495082765371506,0.15904300879826538,0.603202103215215,0.7580298642191159
r,21,ZCA,0.14914372099259865,0.0239998636508258,0.19354479674439032,0.21856267383573844
r,21,PCA,0.1459514257053472,0.017557820951686724,0.17665523478024495,0.1780353330792266
r,21,Cholesky,0.14540850028600666,0.022749757079707018,0.19361434254867682,0.2015850827210603
r,21,ZCA-cor,0.14831628155550236,0.022373681370523417,0.19114249132246075,0.2068755818759
r,21,PCA-cor,0.14754940237981284,0.017061441597139813,0.1750018786808014,0.1812757028587532
r,22,Mixed,0.32042717382546204,0.1499353065396726,0.5613756805248858,0.6250485746032389
r,22,ZCA,0.15519209487466362,0.02255259236530731,0.19787194708519765,0.20912858480416283
r,22,PCA,0.15168121632190007,0.019635332949995907,0.18546534373090742,0.1953335455729595
r,22,Cholesky,0.15204467840908895,0.023247091779045253,0.18824547731364819,0.23838435221073997
r,22,ZCA-cor,0.1532369849843732,0.02273915455691871,0.19670451383883236,0.2089209074200585
r,22,PCA-cor,0.15201831441060124,0.01980197005356456,0.18895457458828324,0.21213637874138744
r,23,Mixed,0.3083964205472783,0.14580313377821674,0.5887516044428508,0.7348707297230095
r,23,ZCA,0.15314846268136448,0.02284188429902546,0.18582599264288513,0.21505676813997987
r,23,PCA,0.15021100798972195,0.023328144532297597,0.1962255056019119,0.20137251898946518
r,23,Cholesky,0.149714837632914,0.023038337456489803,0.1891418741520463,0.21601528357149172
r,23,ZCA-cor,0.15449946928503322,0.020924572332174048,0.18505321498646718,0.20587013065276064
r,23,PCA-cor,0.1525165875705833,0.0221902756557101,0.20287679322594307,0.21796004739222727
r,24,Mixed,0.2632258007023562,0.11534122548767597,0.48795191407835,0.5739389348430803
r,24,ZCA,0.1460555709560123,0.019303417297685633,0.17356750630172332,0.21070000825317647
r,24,PCA,0.14492372493268493,0.019637174002768584,0.17527123207708106,0.188138692434001
r,24,Cholesky,0.14966430061877728,0.02038283785511002,0.18404773322590956,0.21079215432747309
r,24,ZCA-cor,0.14513629710299797,0.02012257236067423,0.16996953140288046,0.20557611411951904
r,24,PCA-cor,0.14313371213685427,0.018071808840850093,0.16784582817598256,0.18756548627644504
r,25,Mixed,0.3013558147353452,0.15580303072313367,0.5850649393379989,0.6828411159718387
r,25,ZCA,0.14842648344954876,0.02228383780459338,0.180413798215026,0.21368356987586629
r,25,PCA,0.14978693923847297,0.019813992801236982,0.18274061478256085,0.19049381419902026
r,25,Cholesky,0.1532940540208572,0.021835174747309512,0.19356116343013857,0.20390401758697704
r,25,ZCA-cor,0.147841025939941,0.021720940576578023,0.1912174879391751,0.20551185459051827
r,25,PCA-cor,0.15338033305563264,0.020148474639957923,0.18968318404203455,0.19305499800965475
r,26,Mixed,0.2855882820380975,0.140946105989091,0.5196338210836069,0.6775717120152679
r,26,ZCA,0.148457102915688,0.023663279032068326,0.18529001566884962,0.21327992562903753
r,26,PCA,0.15506896841759038,0.02251014640933917,0.1935412173236278,0.2022139995289633
r,26,Cholesky,0.14627075626077943,0.021263340455690585,0.1861026575643463,0.1900789244940376
r,26,ZCA-cor,0.14929993539490077,0.02375099060533295,0.19569244731812813,0.20845338239255787
r,26,PCA-cor,0.1514540481155719,0.02209421811740389,0.18907081428758815,0.2011389418527553
r,27,Mixed,0.2933123602093649,0.1625982837278867,0.6520436710851918,0.6797330548285752
r,27,ZCA,0.14632002869810712,0.021497668949997918,0.18546379224860632,0.20484193147429128
r,27,PCA,0.13972623462388825,0.017621132656742096,0.15951671800556513,0.2069120452515402
r,27,Cholesky,0.14821805943353134,0.023828431085954904,0.19254792652574473,0.22214768000048077
r,27,ZCA-cor,0.14471048330463998,0.022148617970106855,0.18129666976108333,0.2056778546392083
r,27,PCA-cor,0.143075875230344,0.017621031249669666,0.17069043789855368,0.19605155622529127
r,28,Mixed,0.26358810587224185,0.11238842378102257,0.4694171623433277,0.5194854130033018
r,28,ZCA,0.14651047136498613,0.020252202662566363,0.18751432556143996,0.20032127893295154
r,28,PCA,0.15177698001252576,0.02619340574979783,0.1807479471112823,0.24904393676070885
r,28,Cholesky,0.14528655468931972,0.02138953697884287,0.17722368401738423,0.2190689217230396
r,28,ZCA-cor,0.14984936411264768,0.02211704323397296,0.20059506755060708,0.20894219887090673
r,28,PCA-cor,0.15507571087317143,0.026892929135719227,0.21129870314856436,0.2281259568580093
r,29,Mixed,0.2651852597308255,0.10776248954323835,0.46419088992634355,0.5016117580617441
r,29,ZCA,0.14969937528475094,0.020902453963157614,0.19141185229802954,0.19891441036294522
r,29,PCA,0.14602435411476614,0.017877378822414944,0.17621877375557718,0.1888299057476937
r,29,Cholesky,0.14350160582469773,0.018475470096740776,0.1787141660618913,0.20041445837428615
r,29,ZCA-cor,0.1496163467731487,0.019815634131531243,0.1948772513069021,0.19937912371840535
r,29,PCA-cor,0.15425938912358828,0.020178502054603815,0.18376592185173138,0.19930652314866054
r,30,Mixed,0.3239543801206107,0.1616548110363336,0.5832972599475605,0.6071227278313424
r,30,ZCA,0.1477484292665686,0.021464500167764702,0.18203151276170096,0.20595513471883956
