seed,method,pair_01,pair_02,pair_12,mean_dcor
51,ZCA,0.061705396456569334,0.09188321835826102,0.08560646109780189,0.07973169197087741
51,PCA,0.0579006524213422,0.057620211284551436,0.09919837825711976,0.0715730806543378
51,Cholesky,0.08598094413508973,0.06909650647956693,0.05999962177689409,0.07169235746385025
51,ZCA-cor,0.0626779654284646,0.09244677951279498,0.08377649378255707,0.07963374624127222
51,PCA-cor,0.058586132980594535,0.05685898040188751,0.08671023690122935,0.06738511676123714
52,ZCA,0.05351381708486182,0.10688946449496464,0.08927387959773761,0.08322572039252137
52,PCA,0.06534030597688889,0.043879837609680894,0.08873403813476564,0.06598472724044514
52,Cholesky,0.11356647982312498,0.07907797886956716,0.06299862849543131,0.08521436239604115
52,ZCA-cor,0.07042289503933441,0.10142391848324891,0.07137999934310175,0.0810756042885617
52,PCA-cor,0.05179801129742943,0.067222236407132,0.13382305493210944,0.08428110087889029
53,ZCA,0.11161311892672887,0.07659278519905222,0.09424109709930885,0.09414900040836331
53,PCA,0.08745528475028196,0.10692297678080932,0.055276555969368354,0.08321827250015322
53,Cholesky,0.06670138721337883,0.09947220017292277,0.054177718002838916,0.07345043512971351
53,ZCA-cor,0.11346319110463976,0.09460622914921793,0.07861862643372852,0.0955626822291954
53,PCA-cor,0.06337261950095689,0.07082001159991262,0.0566828795963708,0.06362517023241344
54,ZCA,0.04816990966065879,0.065183088572345,0.10064223726038776,0.07133174516446385
54,PCA,0.10328380009474684,0.06904120301881761,0.058679103818364574,0.07700136897730968
54,Cholesky,0.05163076600178543,0.08977891627754515,0.08524439095824327,0.07555135774585796
54,ZCA-cor,0.04940302878189558,0.06880242062536797,0.09570153627614884,0.07130232856113745
54,PCA-cor,0.0941553876052974,0.0787630281575506,0.0882439042158984,0.08705410665958213
55,ZCA,0.09023349465198649,0.07202338314184047,0.09608139647065232,0.08611275808815977
55,PCA,0.07484508587624193,0.08763907852211804,0.09579416047881174,0.08609277495905725
55,Cholesky,0.07808104887334415,0.10970515837179812,0.05778831226424659,0.08185817316979628
55,ZCA-cor,0.08299307588852056,0.08035672104098739,0.09760954923575829,0.08698644872175543
55,PCA-cor,0.05194495619692134,0.07445812322141053,0.11981650284862455,0.08207319408898547
56,ZCA,0.06331834148507852,0.14408750623802155,0.08366624464776487,0.09702403079028832
56,PCA,0.06136711428413204,0.1026818607599168,0.0653808037106914,0.07647659291824675
56,Cholesky,0.0825672009093213,0.11472230477224558,0.0710713195096323,0.0894536083970664
56,ZCA-cor,0.06275034243145326,0.14775020615384554,0.08137860360768623,0.09729305073099502
56,PCA-cor,0.11901090518187385,0.0472302365314325,0.08000068644001584,0.08208060938444073
57,ZCA,0.07140883098098721,0.10787679910582294,0.060599775953336814,0.07996180201338232
57,PCA,0.09474546396151858,0.07606053801035731,0.0779231984220726,0.0829097334646495
57,Cholesky,0.07355277375793713,0.09918871266431824,0.07685167553431534,0.08319772065219024
57,ZCA-cor,0.07048637627279279,0.12100342717166114,0.0438734610796982,0.07845442150805071
57,PCA-cor,0.08685556096262423,0.08358258946590173,0.0870980954344962,0.08584541528767405
58,ZCA,0.13436759778670998,0.0547692788414822,0.08347477807946055,0.09087055156921757
58,PCA,0.06525710257915135,0.07290339876742277,0.05594349136607485,0.06470133090421633
58,Cholesky,0.0890744475421981,0.07577109372048614,0.06716494075193839,0.07733682733820756
58,ZCA-cor,0.13037604328181127,0.06827869237381506,0.08622871434663998,0.09496115000075545
58,PCA-cor,0.05247266148301069,0.07004902203094476,0.14680461442670378,0.08977543264688641
59,ZCA,0.09104341345025332,0.10899484397267065,0.0775312136614252,0.09252315702811638
59,PCA,0.08654927499318005,0.07675850882933381,0.10171331807731915,0.08834036729994434
59,Cholesky,0.10231691397524016,0.10062691239697154,0.07261274740178247,0.09185219125799805
59,ZCA-cor,0.09347875549585133,0.10150246437695666,0.08124699379132222,0.09207607122137673
59,PCA-cor,0.08400724335380054,0.07069094419478797,0.1045353748346056,0.08641118746106469
60,ZCA,0.06007239081033009,0.09352260974358755,0.10130710205040819,0.08496736753477528
60,PCA,0.09586899052584308,0.05116749507648674,0.10327305028779621,0.08343651196337536
60,Cholesky,0.055276127580110315,0.09437486978008199,0.1312586517582778,0.0936365497061567
60,ZCA-cor,0.06360199117435392,0.09207771457947297,0.09632141071055857,0.08400037215479515
60,PCA-cor,0.11842851972100726,0.06362070065828888,0.0851541615505255,0.08906779397660723
61,ZCA,0.0767488566813022,0.1200211757357011,0.050787592321093124,0.08251920824603214
61,PCA,0.07465622543139619,0.11821619244563292,0.05018272304343121,0.08101838030682011
61,Cholesky,0.06247138897306447,0.08466431342363735,0.09500860372821117,0.08071476870830434
61,ZCA-cor,0.061564660024225164,0.13404116877130393,0.053988769250111694,0.08319819934854693
61,PCA-cor,0.07708181878168734,0.11603453333412006,0.053117856785832085,0.08207806963387983
62,ZCA,0.0771551921341653,0.0871237795120157,0.05160985117839314,0.07196294094152471
62,PCA,0.08601691639503085,0.0981235081458505,0.07883225420288627,0.08765755958125587
62,Cholesky,0.05417101949100045,0.0543663152081702,0.11247987532338147,0.0736724033408507
62,ZCA-cor,0.06474973751968655,0.06353380431834289,0.0631220326290072,0.06380185815567888
